admin/report_admin_email.cfm,userData,"SELECT user_firstname, user_lastname, user_email
		   FROM userz
		   WHERE portal_id = #distributorData.portal_id#
				AND user_inTrash = 0 AND user_isDisabled = 0 AND (userz.user_expires IS NULL OR userz.user_expires >= '#dateFormat(now(),""yyyy-mm-dd 0:00:00"")#')
				AND user_isAdmin > 0 AND user_isAdmin < 9
			ORDER BY user_email
		"
admin/report_admin_email.cfm,partnerData,"SELECT portal_id, portal_name
	   FROM portals
	   WHERE portal_isReseller = 1 AND portal_isDistributor = 0
			AND isDisabled = 0 AND portal_inTrash = 0 AND (license_expiration >= '#dateFormat(now(),""yyyy-mm-dd"")#' OR license_expiration IS NULL OR license_expiration = '')
			AND portal_isWhitelabel = 0
			AND (<cfset counter = 0><cfloop list=""#crayonPartners#"" index=""r""><cfif counter IS NOT 0> AND </cfif><cfset counter++>portal_id <> #r#</cfloop>)
			<cfif insightsExclude>AND ((email_insights = 1 AND portal_insights = 1) OR (email_m365_insights = 1 AND portal_m365_insights = 1))</cfif>
         AND portal_billing_tier = 0
			AND portal_billing <> 0
		ORDER BY portal_name
	"
admin/report_admin_email.cfm,userData,"SELECT user_firstname, user_lastname, user_email
		   FROM userz
		   WHERE portal_id = #partnerData.portal_id#
				AND user_inTrash = 0 AND user_isDisabled = 0 AND (userz.user_expires IS NULL OR userz.user_expires >= '#dateFormat(now(),""yyyy-mm-dd 0:00:00"")#')
				AND user_isAdmin > 0 AND user_isAdmin < 9
			ORDER BY user_email
		"
admin/report_admin_email.cfm,customerData,"SELECT portal_id, portal_name
	   FROM portals
	   WHERE portal_isReseller = 0 AND portal_isDistributor = 0
			AND isDisabled = 0 AND portal_inTrash = 0 AND (license_expiration >= '#dateFormat(now(),""yyyy-mm-dd"")#' OR license_expiration IS NULL OR license_expiration = '')
			AND portal_isWhitelabel = 0
			AND (<cfset counter = 0><cfloop list=""#crayonCustomers#"" index=""p""><cfif counter IS NOT 0> AND </cfif><cfset counter++>portal_id <> #p#</cfloop>)
			<cfif insightsExclude>AND ((email_insights = 1 AND portal_insights = 1) OR (email_m365_insights = 1 AND portal_m365_insights = 1))</cfif>
		ORDER BY portal_name
	"
admin/report_admin_email.cfm,userData,"SELECT user_firstname, user_lastname, user_email
		   FROM userz
		   WHERE portal_id = #customerData.portal_id#
				AND user_inTrash = 0 AND user_isDisabled = 0 AND (userz.user_expires IS NULL OR userz.user_expires >= '#dateFormat(now(),""yyyy-mm-dd 0:00:00"")#')
				AND user_isAdmin > 0 AND user_isAdmin < 9
			ORDER BY user_email
		"
admin/report_admin_email.cfm,distributorWLData,"SELECT portal_id, portal_name
	   FROM portals
	   WHERE portal_isDistributor = 1
			AND isDisabled = 0 AND portal_inTrash = 0 AND (license_expiration >= '#dateFormat(now(),""yyyy-mm-dd"")#' OR license_expiration IS NULL OR license_expiration = '')
			AND portal_isWhitelabel = 1
			AND (<cfset counter = 0><cfloop list=""#crayonDistributors#"" index=""d""><cfif counter IS NOT 0> AND </cfif><cfset counter++>portal_id <> #d#</cfloop>)
			<cfif insightsExclude>AND ((email_insights = 1 AND portal_insights = 1) OR (email_m365_insights = 1 AND portal_m365_insights = 1))</cfif>
		ORDER BY portal_name
	"
admin/report_admin_email.cfm,userData,"SELECT user_firstname, user_lastname, user_email
		   FROM userz
		   WHERE portal_id = #distributorWLData.portal_id#
				AND user_inTrash = 0 AND user_isDisabled = 0 AND (userz.user_expires IS NULL OR userz.user_expires >= '#dateFormat(now(),""yyyy-mm-dd 0:00:00"")#')
				AND user_isAdmin > 0 AND user_isAdmin < 9
			ORDER BY user_email
		"
admin/report_admin_email.cfm,partnerWLData,"SELECT portal_id, portal_name
	   FROM portals
	   WHERE portal_isReseller = 1 AND portal_isDistributor = 0
			AND isDisabled = 0 AND portal_inTrash = 0 AND (license_expiration >= '#dateFormat(now(),""yyyy-mm-dd"")#' OR license_expiration IS NULL OR license_expiration = '')
			AND portal_isWhitelabel = 1
			AND (<cfset counter = 0><cfloop list=""#crayonPartners#"" index=""r""><cfif counter IS NOT 0> AND </cfif><cfset counter++>portal_id <> #r#</cfloop>)
			<cfif insightsExclude>AND ((email_insights = 1 AND portal_insights = 1) OR (email_m365_insights = 1 AND portal_m365_insights = 1))</cfif>
         AND portal_billing_tier = 0
			AND portal_billing <> 0
		ORDER BY portal_name
	"
admin/report_admin_email.cfm,userData,"SELECT user_firstname, user_lastname, user_email
		   FROM userz
		   WHERE portal_id = #partnerWLData.portal_id#
				AND user_inTrash = 0 AND user_isDisabled = 0 AND (userz.user_expires IS NULL OR userz.user_expires >= '#dateFormat(now(),""yyyy-mm-dd 0:00:00"")#')
				AND user_isAdmin > 0 AND user_isAdmin < 9
			ORDER BY user_email
		"
admin/report_admin_email.cfm,customerWLData,"SELECT portal_id, portal_name
	   FROM portals
	   WHERE portal_isReseller = 0 AND portal_isDistributor = 0
			AND isDisabled = 0 AND portal_inTrash = 0 AND (license_expiration >= '#dateFormat(now(),""yyyy-mm-dd"")#' OR license_expiration IS NULL OR license_expiration = '')
			AND portal_isWhitelabel = 1
			AND (<cfset counter = 0><cfloop list=""#crayonCustomers#"" index=""p""><cfif counter IS NOT 0> AND </cfif><cfset counter++>portal_id <> #p#</cfloop>)
			<cfif insightsExclude>AND ((email_insights = 1 AND portal_insights = 1) OR (email_m365_insights = 1 AND portal_m365_insights = 1))</cfif>
		ORDER BY portal_name
	"
admin/report_admin_email.cfm,userData,"SELECT user_firstname, user_lastname, user_email
		   FROM userz
		   WHERE portal_id = #customerWLData.portal_id#
				AND user_inTrash = 0 AND user_isDisabled = 0 AND (userz.user_expires IS NULL OR userz.user_expires >= '#dateFormat(now(),""yyyy-mm-dd 0:00:00"")#')
				AND user_isAdmin > 0 AND user_isAdmin < 9
			ORDER BY user_email
		"
admin/report_admin_email.cfm,distributorWLData,"SELECT portal_id, portal_name
	   FROM portals
	   WHERE portal_isDistributor = 1
			AND isDisabled = 0 AND portal_inTrash = 0 AND (license_expiration >= '#dateFormat(now(),""yyyy-mm-dd"")#' OR license_expiration IS NULL OR license_expiration = '')
			AND portal_isWhitelabel = 1
			AND (<cfset counter = 0><cfloop list=""#crayonDistributors#"" index=""d""><cfif counter IS NOT 0> OR </cfif><cfset counter++>portal_id = #d#</cfloop>)
			<cfif insightsExclude>AND ((email_insights = 1 AND portal_insights = 1) OR (email_m365_insights = 1 AND portal_m365_insights = 1))</cfif>
		ORDER BY portal_name
	"
admin/report_admin_email.cfm,userData,"SELECT user_firstname, user_lastname, user_email
		   FROM userz
		   WHERE portal_id = #distributorWLData.portal_id#
				AND user_inTrash = 0 AND user_isDisabled = 0 AND (userz.user_expires IS NULL OR userz.user_expires >= '#dateFormat(now(),""yyyy-mm-dd 0:00:00"")#')
				AND user_isAdmin > 0 AND user_isAdmin < 9
			ORDER BY user_email
		"
admin/report_admin_email.cfm,partnerWLData,"SELECT portal_id, portal_name
	   FROM portals
	   WHERE portal_isReseller = 1 AND portal_isDistributor = 0
			AND isDisabled = 0 AND portal_inTrash = 0 AND (license_expiration >= '#dateFormat(now(),""yyyy-mm-dd"")#' OR license_expiration IS NULL OR license_expiration = '')
			AND portal_isWhitelabel = 1
			AND (<cfset counter = 0><cfloop list=""#crayonPartners#"" index=""r""><cfif counter IS NOT 0> OR </cfif><cfset counter++>portal_id = #r#</cfloop>)
			<cfif insightsExclude>AND ((email_insights = 1 AND portal_insights = 1) OR (email_m365_insights = 1 AND portal_m365_insights = 1))</cfif>
			AND portal_billing <> 0
		ORDER BY portal_name
	"
admin/report_admin_email.cfm,userData,"SELECT user_firstname, user_lastname, user_email
		   FROM userz
		   WHERE portal_id = #partnerWLData.portal_id#
				AND user_inTrash = 0 AND user_isDisabled = 0 AND (userz.user_expires IS NULL OR userz.user_expires >= '#dateFormat(now(),""yyyy-mm-dd 0:00:00"")#')
				AND user_isAdmin > 0 AND user_isAdmin < 9
			ORDER BY user_email
		"
admin/report_admin_email.cfm,customerWLData,"SELECT portal_id, portal_name
	   FROM portals
	   WHERE portal_isReseller = 0 AND portal_isDistributor = 0
			AND isDisabled = 0 AND portal_inTrash = 0 AND (license_expiration >= '#dateFormat(now(),""yyyy-mm-dd"")#' OR license_expiration IS NULL OR license_expiration = '')
			AND portal_isWhitelabel = 1
			AND (<cfset counter = 0><cfloop list=""#crayonCustomers#"" index=""p""><cfif counter IS NOT 0> OR </cfif><cfset counter++>portal_id = #p#</cfloop>)
			<cfif insightsExclude>AND ((email_insights = 1 AND portal_insights = 1) OR (email_m365_insights = 1 AND portal_m365_insights = 1))</cfif>
		ORDER BY portal_name
	"
admin/report_admin_email.cfm,userData,"SELECT user_firstname, user_lastname, user_email
		   FROM userz
		   WHERE portal_id = #customerWLData.portal_id#
				AND user_inTrash = 0 AND user_isDisabled = 0 AND (userz.user_expires IS NULL OR userz.user_expires >= '#dateFormat(now(),""yyyy-mm-dd 0:00:00"")#')
				AND user_isAdmin > 0 AND user_isAdmin < 9
			ORDER BY user_email
		"
admin/report_admin_email.cfm,partnerData,"SELECT portal_id, portal_name
	   FROM portals
	   WHERE portal_isReseller = 1
			AND isDisabled = 0 AND portal_inTrash = 0 AND (license_expiration >= '#dateFormat(now(),""yyyy-mm-dd"")#' OR license_expiration IS NULL OR license_expiration = '')
			<!---AND (<cfset counter = 0><cfloop list=""#crayonPartners#"" index=""r""><cfif counter IS NOT 0> AND </cfif><cfset counter++>portal_id <> #r#</cfloop>)--->
			AND portal_billing_tier > 0
			AND portal_billing <> 0
		ORDER BY portal_name
	"
admin/report_admin_email.cfm,userData,"SELECT user_firstname, user_lastname, user_email
		   FROM userz
		   WHERE portal_id = #partnerData.portal_id#
				AND user_inTrash = 0 AND user_isDisabled = 0 AND (userz.user_expires IS NULL OR userz.user_expires >= '#dateFormat(now(),""yyyy-mm-dd 0:00:00"")#')
				AND user_isAdmin > 0 AND user_isAdmin < 9
			ORDER BY user_email
		"
admin/report_adoption.cfm,portalData,"SELECT portal_isDistributor, portal_isReseller, portal_distributor
	   FROM portals
	   WHERE portal_id = #session.PortalID#
	"
admin/report_adoption.cfm,uData,"SELECT portal_id, user_partnerManager
	   FROM userz
	   WHERE user_id = #Session.UserID#
	"
admin/report_adoption.cfm,userErrorData,"SELECT userz.user_firstname, userz.user_lastname, userz.user_email, portals.portal_name
					   FROM userz, portals
					   WHERE userz.user_id = #session.UserID# AND portals.portal_id = userz.portal_id
					"
admin/report_adoption.cfm,pccData,"SELECT portal_pcc
		   FROM portals
		   WHERE portal_id = <cfqueryparam cfsqltype=""CF_SQL_INTEGER"" value=""#URL.r#"">
		"
admin/report_adoption.cfm,pocData,"SELECT portals.portal_id
		   FROM portals
		   WHERE (portals.portal_reseller = <cfqueryparam cfsqltype=""CF_SQL_INTEGER"" value=""#URL.r#""> OR portals.portal_id = <cfqueryparam cfsqltype=""CF_SQL_INTEGER"" value=""#URL.r#"">)
				AND portals.isDisabled = 0 AND portals.portal_inTrash = 0 AND (portals.license_expiration >= '#dateFormat(now(),""yyyy-mm-dd"")#' OR portals.license_expiration IS NULL OR portals.license_expiration = '')
		"
admin/report_adoption.cfm,resellerData,"SELECT portal_id, portal_name
		   FROM portals
		   WHERE portal_isReseller = 1
		   	AND isDisabled = 0 AND portal_inTrash = 0 AND (license_expiration >= '#dateFormat(now(),""yyyy-mm-dd"")#' OR license_expiration IS NULL OR license_expiration = '')
		   	AND (portal_id = #resellerPortalID#
		   	OR portal_manager_id = #Session.UserID#)
		   ORDER BY portal_name
		"
admin/report_adoption.cfm,resellerData,"SELECT portal_id, portal_name
		   FROM portals
		   WHERE (portal_distributor = #session.PortalID# OR portal_id = #session.PortalID#)
		   	AND isDisabled = 0 AND portal_inTrash = 0 AND (license_expiration >= '#dateFormat(now(),""yyyy-mm-dd"")#' OR license_expiration IS NULL OR license_expiration = '')
		   ORDER BY portal_name
		"
admin/report_adoption.cfm,resellerData,"SELECT portal_id, portal_name
		   FROM portals
		   WHERE portal_isReseller = 1
				AND isDisabled = 0 AND portal_inTrash = 0 AND (license_expiration >= '#dateFormat(now(),""yyyy-mm-dd"")#' OR license_expiration IS NULL OR license_expiration = '')
	 	   ORDER BY portal_name
		"
admin/report_adoption.cfm,portalData,"SELECT portals.portal_id, portals.portal_name, portals.user_limit, portals.portal_manifest_app_id, COUNT(DISTINCT userz.user_id) AS userCount
		   FROM portals
		   LEFT JOIN userz ON portals.portal_id = userz.portal_id
		   	AND userz.user_inTrash = 0
		   	AND userz.user_isDisabled = 0
		   	AND (user_expires IS NULL OR user_expires = '' OR user_expires >= '#dateFormat(now(),""yyyy-mm-dd 0:00:00"")#')
		   WHERE (portals.portal_reseller = <cfqueryparam cfsqltype=""CF_SQL_INTEGER"" value=""#URL.r#""> OR portals.portal_id = <cfqueryparam cfsqltype=""CF_SQL_INTEGER"" value=""#URL.r#"">)
				AND portals.isDisabled = 0 AND portals.portal_inTrash = 0 AND (portals.license_expiration >= '#dateFormat(now(),""yyyy-mm-dd"")#' OR portals.license_expiration IS NULL OR portals.license_expiration = '')
			GROUP BY portals.portal_id, portals.portal_name, portals.user_limit, portals.portal_manifest_app_id
		"
admin/report_adoption.cfm,loginsData,"SELECT COUNT(stat_id) AS loginCount
				FROM stats
				WHERE stat_date >= '#theStartDate#' AND stat_date <= '#theEndDate#'
					AND stat_type = 'login'
		         AND portal_id = #portalData.portal_id#
			"
admin/report_adoption.cfm,uniqueLoginsData,"SELECT DISTINCT user_id
				FROM userz
				WHERE user_last_login >= '#theStartDate#' AND user_last_login <= '#theEndDate#'
		         AND portal_id = #portalData.portal_id#
			"
admin/report_adoption.cfm,activeData,"SELECT DISTINCT activity_log.user_id
				FROM activity_log, userz
				WHERE activity_log.activity_date >= '#theStartDate#' AND activity_log.activity_date <= '#theEndDate#'
					AND activity_log.clip_id <> ''
					AND userz.user_id = activity_log.user_id
					AND userz.portal_id = #portalData.portal_id#
			"
admin/report_adoption.cfm,noLoginsData,"SELECT DISTINCT user_id
				FROM userz
				WHERE (user_last_login = '' OR user_last_login IS NULL)
					AND portal_id = #portalData.portal_id#
                 AND user_inTrash = 0
			   	AND user_isDisabled = 0
			   	AND (user_expires IS NULL OR user_expires = '' OR user_expires >= '#dateFormat(now(),""yyyy-mm-dd 0:00:00"")#')
			"
admin/report_adoption.cfm,lessonsData,"SELECT COUNT(stat_id) AS lessonCount
				FROM stats
				WHERE stat_date >= '#theStartDate#' AND stat_date <= '#theEndDate#'
					AND stat_type = 'lesson'
		         AND portal_id = #portalData.portal_id#
			"
admin/report_adoption.cfm,lpData,"SELECT COUNT(assignment_id) AS lpCount
				FROM assignments
				WHERE (assignment_due >= '#dateFormat(now(),""yyyy-mm-dd 00:00:00.0"")#' OR assignment_type = 1)
					AND assignment_inTrash = 0
		         AND portal_id = #portalData.portal_id#
			"
admin/report_adoption.cfm,dripData,"SELECT COUNT(drip_id) AS dripCount
				FROM dripCampaigns
				WHERE drip_status = 2
					AND drip_inTrash = 0
		         AND portal_id = #portalData.portal_id#
			"
admin/report_adoption.cfm,policyData,"SELECT policy_id
			   FROM policies
			   WHERE portal_id = #portalData.portal_id#
			"
admin/report_adoption.cfm,versionData,"SELECT policy_id, pv_isArchived, pv_isDraft, pv_start_date, pv_end_date
				   FROM policyVersions
				   WHERE policy_id = #policyData.policy_id#
				"
admin/report_adoption.cfm,channelCountData,"SELECT DISTINCT channels.channel_id
			   FROM channels, courses
			   WHERE courses.channel_id = channels.channel_id
			   	AND (
			   		((channels.distributor_id = #portalData.portal_id# AND channels.partner_id IS NULL AND channels.portal_id IS NULL)<!--- Distributor channels --->
			   		OR (channels.partner_id = #portalData.portal_id# AND channels.portal_id IS NULL))<!--- Partner channels --->
			   		OR (channels.portal_id = #portalData.portal_id#)<!--- Customer channels --->
			   	)
			"
admin/report_adoption.cfm,adoptionData,"SELECT portal_id, lower(portal_name) as portalName, portal_manifest_app_id, userCount, user_limit, activeCount, dripCount, inactiveCount, lessonCount, loginCount, channelCount, lpCount, policyCount, noLoginsCount, uniqueLogins
			FROM portalData
			ORDER BY #url.sort# #url.dir#
		"
admin/report_adoption_export.cfm,portalData,"SELECT portal_isDistributor, portal_isReseller, portal_distributor
	   FROM portals
	   WHERE portal_id = #session.PortalID#
	"
admin/report_adoption_export.cfm,uData,"SELECT portal_id, user_partnerManager
	   FROM userz
	   WHERE user_id = #Session.UserID#
	"
admin/report_adoption_export.cfm,resellerData,"SELECT portal_id, portal_name
	   FROM portals
	   WHERE portal_isReseller = 1
	   	AND isDisabled = 0 AND portal_inTrash = 0 AND (license_expiration >= '#dateFormat(now(),""yyyy-mm-dd"")#' OR license_expiration IS NULL OR license_expiration = '')
	   	AND (portal_id = #resellerPortalID#
	   	OR portal_manager_id = #Session.UserID#)
	   ORDER BY portal_name
	"
admin/report_adoption_export.cfm,resellerData,"SELECT portal_id, portal_name
	   FROM portals
	   WHERE (portal_distributor = #session.PortalID# OR portal_id = #session.PortalID#)
	   	AND isDisabled = 0 AND portal_inTrash = 0 AND (license_expiration >= '#dateFormat(now(),""yyyy-mm-dd"")#' OR license_expiration IS NULL OR license_expiration = '')
	   ORDER BY portal_name
	"
admin/report_adoption_export.cfm,resellerData,"SELECT portal_id, portal_name
	   FROM portals
	   WHERE portal_isReseller = 1
			AND isDisabled = 0 AND portal_inTrash = 0 AND (license_expiration >= '#dateFormat(now(),""yyyy-mm-dd"")#' OR license_expiration IS NULL OR license_expiration = '')
 	   ORDER BY portal_name
	"
admin/report_adoption_export.cfm,portalData,"SELECT portals.portal_id, portals.portal_name, portals.user_limit, portals.portal_manifest_app_id,  portals.portal_isReseller,

		COUNT(DISTINCT userz.user_id) AS userCount
		   
		   FROM portals
		   LEFT JOIN userz ON portals.portal_id = userz.portal_id
		   	AND userz.user_inTrash = 0
		   	AND userz.user_isDisabled = 0
		   	AND (user_expires IS NULL OR user_expires = '' OR user_expires >= '#dateFormat(now(),""yyyy-mm-dd 0:00:00"")#')
		   WHERE (portals.portal_reseller = <cfqueryparam cfsqltype=""CF_SQL_INTEGER"" value=""#URL.r#""> OR portals.portal_id = <cfqueryparam cfsqltype=""CF_SQL_INTEGER"" value=""#URL.r#"">)
				AND portals.isDisabled = 0 AND portals.portal_inTrash = 0 AND (portals.license_expiration >= '#dateFormat(now(),""yyyy-mm-dd"")#' OR portals.license_expiration IS NULL OR portals.license_expiration = '')
			GROUP BY portals.portal_id, portals.portal_name, portals.user_limit, portals.portal_manifest_app_id,  portals.portal_isReseller
		"
admin/report_adoption_export.cfm,loginsData,"SELECT COUNT(stat_id) AS loginCount
				FROM stats
				WHERE stat_date >= '#theStartDate#' AND stat_date <= '#theEndDate#'
					AND stat_type = 'login'
		         AND portal_id = #portalData.portal_id#
			"
admin/report_adoption_export.cfm,uniqueLoginsData,"SELECT DISTINCT user_id
				FROM userz
				WHERE user_last_login >= '#theStartDate#' AND user_last_login <= '#theEndDate#'
		         AND portal_id = #portalData.portal_id#
			"
admin/report_adoption_export.cfm,activeData,"SELECT DISTINCT activity_log.user_id
				FROM activity_log, userz
				WHERE activity_log.activity_date >= '#theStartDate#' AND activity_log.activity_date <= '#theEndDate#'
					AND activity_log.clip_id <> ''
					AND userz.user_id = activity_log.user_id
					AND userz.portal_id = #portalData.portal_id#
			"
admin/report_adoption_export.cfm,noLoginsData,"SELECT DISTINCT user_id
				FROM userz
				WHERE (user_last_login = '' OR user_last_login IS NULL)
					AND portal_id = #portalData.portal_id#
                 AND user_inTrash = 0
			   	AND user_isDisabled = 0
			   	AND (user_expires IS NULL OR user_expires = '' OR user_expires >= '#dateFormat(now(),""yyyy-mm-dd 0:00:00"")#')
			"
admin/report_adoption_export.cfm,lessonsData,"SELECT COUNT(stat_id) AS lessonCount
				FROM stats
				WHERE stat_date >= '#theStartDate#' AND stat_date <= '#theEndDate#'
					AND stat_type = 'lesson'
		         AND portal_id = #portalData.portal_id#
			"
admin/report_adoption_export.cfm,lpData,"SELECT COUNT(assignment_id) AS lpCount
				FROM assignments
				WHERE (assignment_due >= '#dateFormat(now(),""yyyy-mm-dd 00:00:00.0"")#' OR assignment_type = 1)
					AND assignment_inTrash = 0
		         AND portal_id = #portalData.portal_id#
			"
admin/report_adoption_export.cfm,dripData,"SELECT COUNT(drip_id) AS dripCount
				FROM dripCampaigns
				WHERE drip_status = 2
					AND drip_inTrash = 0
		         AND portal_id = #portalData.portal_id#
			"
admin/report_adoption_export.cfm,policyData,"SELECT policy_id
			   FROM policies
			   WHERE portal_id = #portalData.portal_id#
			"
admin/report_adoption_export.cfm,versionData,"SELECT policy_id, pv_isArchived, pv_isDraft, pv_start_date, pv_end_date
				   FROM policyVersions
				   WHERE policy_id = #policyData.policy_id#
				"
admin/report_adoption_export.cfm,channelCountData,"SELECT DISTINCT channels.channel_id
			   FROM channels, courses
			   WHERE courses.channel_id = channels.channel_id
			   	AND (
			   		((channels.distributor_id = #portalData.portal_id# AND channels.partner_id IS NULL AND channels.portal_id IS NULL)<!--- Distributor channels --->
			   		OR (channels.partner_id = #portalData.portal_id# AND channels.portal_id IS NULL))<!--- Partner channels --->
			   		OR (channels.portal_id = #portalData.portal_id#)<!--- Customer channels --->
			   	)
			"
admin/report_adoption_export.cfm,onboarding,"SELECT count(*) AS obCount FROM onboarding
				WHERE portal_id = #portalData.portal_id# and status = 'complete'
			"
admin/report_adoption_export.cfm,adoptionData,"SELECT
		<!--- --->	portal_id,
			lower(portal_name) as portalName,
			portal_manifest_app_id ,
			portal_isReseller ,
		<!---      CASE
			WHEN portalData.usercount = 0 then  0
			ELSE portalData.usercount
			END
			as portalData.usercount --->
			usercount,
			user_limit, 
			activeCount, 
			dripCount, 
			inactiveCount, 
			lessonCount,
			loginCount, 
			channelCount, 
			onboarding,
			lpCount,
			policyCount,
			noLoginsCount, 
			uniqueLogins  <!--- --->
			FROM portalData
			ORDER BY #url.sort# #url.dir#
		"
admin/report_all_points.cfm,uData,"SELECT portal_id, user_partnerManager
	   FROM userz
	   WHERE user_id = '#Session.UserID#'
	"
admin/report_all_points.cfm,mData,"SELECT portal_id
	   FROM portals
	   WHERE portal_manager_id = '#Session.UserID#'
	"
admin/report_all_points.cfm,userErrorData,"SELECT userz.user_firstname, userz.user_lastname, userz.user_email, portals.portal_name
					   FROM userz, portals
					   WHERE userz.user_id = #session.UserID# AND portals.portal_id = userz.portal_id
					"
admin/report_all_points.cfm,thisReseller,"SELECT portal_id, portal_isReseller, portal_reseller
	   FROM portals
	   WHERE portal_id = #Session.PortalID#
	"
admin/report_all_points.cfm,partnerData,"SELECT portal_id, portal_name
	   FROM portals
	   WHERE isDisabled = 0 AND portal_inTrash = 0 AND (license_expiration >= '#dateFormat(now(),""yyyy-mm-dd"")#' OR license_expiration IS NULL OR license_expiration = '')
	   	AND portal_distributor = #session.PortalID# OR portal_id = #session.PortalID#
	   ORDER BY portal_name
	"
admin/report_all_points.cfm,partnerData,"SELECT portal_id, portal_name
	   FROM portals
	   WHERE isDisabled = 0 AND portal_inTrash = 0 AND (license_expiration >= '#dateFormat(now(),""yyyy-mm-dd"")#' OR license_expiration IS NULL OR license_expiration = '')
	   	AND portal_isReseller = 1
 	   ORDER BY portal_name
	"
admin/report_all_points.cfm,adminPortalData,"SELECT userz.portal_id, userz.group_id, userz.sou_id<cfif Session.User_Access IS 3>, sou.ou_id</cfif>
	   FROM userz<cfif Session.User_Access IS 3>, sou</cfif>
	   WHERE userz.user_id = #Session.UserID# <cfif Session.User_Access IS 3>AND userz.sou_id = sou.sou_id</cfif>
	"
admin/report_all_points.cfm,portalCheck,"SELECT portal_id, portal_isReseller, portal_reseller
	   FROM portals
	   WHERE portal_id = <cfqueryparam cfsqltype=""CF_SQL_INTEGER"" value=""#url.portal_id#"">
	"
admin/report_all_points.cfm,adminPortalData,"SELECT userz.portal_id, userz.group_id, userz.sou_id<cfif Session.User_Access IS 3>, sou.ou_id</cfif>
		   FROM userz<cfif Session.User_Access IS 3>, sou</cfif>
		   WHERE userz.user_id = #Session.UserID# <cfif Session.User_Access IS 3>AND userz.sou_id = sou.sou_id</cfif>
		"
admin/report_all_points.cfm,adminPortalData,"SELECT userz.portal_id, userz.group_id, userz.sou_id<cfif Session.User_Access IS 3>, sou.ou_id</cfif>
	   FROM userz<cfif Session.User_Access IS 3>, sou</cfif>
	   WHERE userz.user_id = #Session.UserID# <cfif Session.User_Access IS 3>AND userz.sou_id = sou.sou_id</cfif>
	"
admin/report_all_points.cfm,ouSouData,"SELECT ou_id
	   FROM sou
	   WHERE sou_id = <cfqueryparam cfsqltype=""CF_SQL_INTEGER"" value=""#URL.sou_id#"">
	"
admin/report_all_points.cfm,ouSouData,"SELECT sou_id, ou_id
	   FROM groups
	   WHERE group_id = <cfqueryparam cfsqltype=""CF_SQL_INTEGER"" value=""#URL.group_id#"">
	"
admin/report_all_points.cfm,siteData,"SELECT portal_id, portal_name
   FROM portals
   WHERE isDisabled = 0 AND portal_inTrash = 0 AND (license_expiration >= '#dateFormat(now(),""yyyy-mm-dd"")#' OR license_expiration IS NULL OR license_expiration = '')
   	<cfif isManager>AND (portal_reseller = #resellerPortalID#
   	<cfif listLen(managedPortals) GT 0><cfloop list=""#managedPortals#"" index=""i"">OR portal_id = #i#</cfloop></cfif>
   	OR portal_id = #resellerPortalID#)</cfif>
   ORDER BY portal_name
</cfquery>---"
admin/report_all_points.cfm,siteData,"SELECT portal_id, portal_name
   FROM portals
   WHERE isDisabled = 0 AND portal_inTrash = 0 AND (license_expiration >= '#dateFormat(now(),""yyyy-mm-dd"")#' OR license_expiration IS NULL OR license_expiration = '')
      <cfif session.User_Access GT 4 AND url.partner_id IS NOT """">
         AND portal_reseller = <cfqueryparam cfsqltype=""CF_SQL_INTEGER"" value=""#URL.partner_id#"">
         OR portal_id = <cfqueryparam cfsqltype=""CF_SQL_INTEGER"" value=""#URL.partner_id#"">
	    	<cfif URL.partner_id IS thePortalID>OR portal_id = <cfqueryparam cfsqltype=""CF_SQL_INTEGER"" value=""#thePortalID#""></cfif>
      <cfelseif session.User_Access IS 5 AND url.partner_id IS """">
         <cfquery name=""subPartnerData"" datasource=""#session.DataSource#"">
			   SELECT portal_id
			   FROM portals
			   WHERE portal_distributor = #Session.PortalID#
			</cfquery>
			<cfset subPortalList = """">
			<cfloop query=""subPartnerData"">
		      <cfquery name=""subPortalData"" datasource=""#session.DataSource#"">
				   SELECT portal_id
				   FROM portals
				   WHERE portal_reseller = #subPartnerData.portal_id#
				</cfquery>
				<cfset subPortalList = listAppend(subPortalList,subPortalData.portal_id)>
			</cfloop>
			AND (portal_id = #session.PortalID#
			OR portal_reseller = #session.PortalID#
			OR portal_distributor = #Session.PortalID#
			<cfloop list=""#subPortalList#"" index=""i"">
				OR portal_id = #i#
			</cfloop>)
      <cfelseif isManager>
	   	AND (portal_reseller = #resellerPortalID#
	   	<cfif thePortalID IS NOT """">OR portal_id = <cfqueryparam cfsqltype=""CF_SQL_INTEGER"" value=""#thePortalID#""></cfif>
	   	<cfif listLen(managedPortals)>
	   		<cfloop list=""#managedPortals#"" index=""i"">OR portal_reseller = #i# OR portal_id = #i#</cfloop>
	   	</cfif>
	   	OR portal_id = #resellerPortalID#)
      <cfelseif session.isReseller AND thePortalID IS NOT """" AND session.PortalID IS NOT 102>
	   	AND (portal_reseller = #resellerPortalID# OR portal_id = <cfqueryparam cfsqltype=""CF_SQL_INTEGER"" value=""#thePortalID#""> OR portal_id = #session.PortalID#)
	   </cfif>
		<cfif session.User_Access IS 9 AND url.namesearch IS NOT """">OR portal_id = #thePortalID#</cfif><!---filterCount.portal_id--->
		<cfif url.portal_id IS NOT """">OR portal_id = <cfqueryparam cfsqltype=""CF_SQL_INTEGER"" value=""#url.portal_id#""></cfif>
   ORDER BY portal_name
"
