File,Line Number,Route
admin/feature/requests.cfm, 140, requests.cfm?sort=feature_status&dir=DESC<cfoutput>&status=#url.status#&cat=#url.cat#&priority=#url.priority#&scope=#url.scope#</cfoutput>
admin/feature/requests.cfm, 142, requests.cfm?sort=feature_status&dir=ASC<cfoutput>&status=#url.status#&cat=#url.cat#&priority=#url.priority#&scope=#url.scope#</cfoutput>
admin/feature/requests.cfm, 145, requests.cfm?sort=feature_status&dir=ASC<cfoutput>&status=#url.status#&cat=#url.cat#&priority=#url.priority#&scope=#url.scope#</cfoutput>
admin/feature/requests.cfm, 151, requests.cfm?sort=feature_priority&dir=DESC<cfoutput>&status=#url.status#&cat=#url.cat#&priority=#url.priority#&scope=#url.scope#</cfoutput>
admin/feature/requests.cfm, 153, requests.cfm?sort=feature_priority&dir=ASC<cfoutput>&status=#url.status#&cat=#url.cat#&priority=#url.priority#&scope=#url.scope#</cfoutput>
admin/feature/requests.cfm, 156, requests.cfm?sort=feature_priority&dir=ASC<cfoutput>&status=#url.status#&cat=#url.cat#&priority=#url.priority#&scope=#url.scope#</cfoutput>
admin/feature/requests.cfm, 162, requests.cfm?sort=feature_scope&dir=DESC<cfoutput>&status=#url.status#&cat=#url.cat#&priority=#url.priority#&scope=#url.scope#</cfoutput>
admin/feature/requests.cfm, 164, requests.cfm?sort=feature_scope&dir=ASC<cfoutput>&status=#url.status#&cat=#url.cat#&priority=#url.priority#&scope=#url.scope#</cfoutput>
admin/feature/requests.cfm, 167, requests.cfm?sort=feature_scope&dir=ASC<cfoutput>&status=#url.status#&cat=#url.cat#&priority=#url.priority#&scope=#url.scope#</cfoutput>
admin/feature/requests.cfm, 173, requests.cfm?sort=feature_created&dir=DESC<cfoutput>&status=#url.status#&cat=#url.cat#&priority=#url.priority#&scope=#url.scope#</cfoutput>
admin/feature/requests.cfm, 175, requests.cfm?sort=feature_created&dir=ASC<cfoutput>&status=#url.status#&cat=#url.cat#&priority=#url.priority#&scope=#url.scope#</cfoutput>
admin/feature/requests.cfm, 178, requests.cfm?sort=feature_created&dir=ASC<cfoutput>&status=#url.status#&cat=#url.cat#&priority=#url.priority#&scope=#url.scope#</cfoutput>
admin/feature/requests.cfm, 184, requests.cfm?sort=feature_description&dir=DESC<cfoutput>&status=#url.status#&cat=#url.cat#&priority=#url.priority#&scope=#url.scope#</cfoutput>
admin/feature/requests.cfm, 186, requests.cfm?sort=feature_description&dir=ASC<cfoutput>&status=#url.status#&cat=#url.cat#&priority=#url.priority#&scope=#url.scope#</cfoutput>
admin/feature/requests.cfm, 189, requests.cfm?sort=feature_description&dir=ASC<cfoutput>&status=#url.status#&cat=#url.cat#&priority=#url.priority#&scope=#url.scope#</cfoutput>
admin/feature/requests.cfm, 201, edit_request.cfm?<cfoutput>feature_id=#rData.feature_id#&status=#url.status#&cat=#url.cat#&priority=#url.priority#&scope=#url.scope#&sort=#url.sort#&dir=#url.dir#</cfoutput>
admin/feature/requests.cfm, 202, details.cfm?<cfoutput>feature_id=#rData.feature_id#</cfoutput>
admin/feature/requests.cfm, 234, 
admin/feature/requests.cfm, 236, #reminderDel
admin/lp/add_lp1.cfm, 100, lp.cfm?<cfoutput><cfif url.partner_id IS NOT 
admin/lp/add_lp1.cfm, 114, #help_lp
admin/lp/add_lp1.cfm, 265, add_lp1a.cfm?<cfif url.partner_id IS NOT 
admin/lp/add_lp1.cfm, 335, add_lp1a.cfm?<cfif url.partner_id IS NOT 
admin/lp/add_lp1b.cfm, 70, lp.cfm?<cfoutput><cfif url.partner_id IS NOT 
admin/lp/add_lp1b.cfm, 76, #help_lp
admin/lp/add_lp2.cfm, 90, lp.cfm?<cfoutput><cfif form.partner_id IS NOT 
admin/lp/add_lp2.cfm, 96, #help_lp
admin/lp/add_lp2a.cfm, 49, lp.cfm?<cfoutput><cfif form.partner_id IS NOT 
admin/lp/add_lp2a.cfm, 55, #help_lp
admin/lp/add_lp2b.cfm, 49, lp.cfm?<cfoutput><cfif form.partner_id IS NOT 
admin/lp/add_lp2b.cfm, 55, #help_lp
admin/lp/add_lp3.cfm, 168, lp.cfm?<cfoutput><cfif form.partner_id IS NOT 
admin/lp/add_lp3.cfm, 174, #help_lp
admin/lp/add_lp3.cfm, 280, /pdf/icon_instructions.psd
admin/lp/add_lp3.cfm, 306, javascript:;
admin/lp/add_lp3.cfm, 331, #help_assignment_auto
admin/lp/add_lp3.cfm, 340, #help_assignment_activity
admin/lp/add_lp3.cfm, 349, #help_assignment_exams
admin/lp/add_lp3.cfm, 359, #help_assignment_update
admin/lp/add_lp3.cfm, 572, 
admin/lp/add_lp3.cfm, 585, lp.cfm?<cfoutput><cfif form.partner_id IS NOT 
admin/lp/add_lpt.cfm, 153, javascript:;
admin/lp/add_lpt.cfm, 172, javascript:;
admin/lp/add_lp_process.cfm, 396, https://teams.microsoft.com/l/entity/#emailPortalData.portal_manifest_app_id#/com.etraininglibrary.m365
admin/lp/add_lp_process.cfm, 398, https://teams.microsoft.com/l/entity/#emailPortalData.portal_manifest_app_id#/com.cliptraining.o365
admin/lp/add_lp_process.cfm, 403, #emailPortalData.sso_url#
admin/lp/ajax_lp_overall_users.cfm, 95, lp_user_details.cfm?u=#assignedData.user_id#&a=#url.a#
admin/lp/edit_lp1.cfm, 141, lp.cfm?<cfoutput><cfif url.partner_id IS NOT 
admin/lp/edit_lp1.cfm, 147, #help_lp
admin/lp/edit_lp1b.cfm, 119, lp.cfm?<cfoutput><cfif url.partner_id IS NOT 
admin/lp/edit_lp1b.cfm, 125, #help_lp
admin/lp/edit_lp2a.cfm, 112, lp.cfm?<cfoutput><cfif form.partner_id IS NOT 
admin/lp/edit_lp2a.cfm, 118, #help_lp
admin/lp/edit_lp2b.cfm, 102, lp.cfm?<cfoutput><cfif form.partner_id IS NOT 
admin/lp/edit_lp2b.cfm, 108, #help_lp
admin/lp/edit_lp3.cfm, 177, lp.cfm?<cfoutput><cfif form.partner_id IS NOT 
admin/lp/edit_lp3.cfm, 183, #help_lp
admin/lp/edit_lp3.cfm, 292, /pdf/icon_instructions.psd
admin/lp/edit_lp3.cfm, 325, javascript:;
admin/lp/edit_lp3.cfm, 346, #help_assignment_auto
admin/lp/edit_lp3.cfm, 355, #help_assignment_activity
admin/lp/edit_lp3.cfm, 364, #help_assignment_exams
admin/lp/edit_lp3.cfm, 374, #help_assignment_update
admin/lp/edit_lp3.cfm, 587, 
admin/lp/edit_lp3.cfm, 600, lp.cfm?<cfoutput><cfif form.partner_id IS NOT 
admin/lp/edit_lpt.cfm, 181, javascript:;
admin/lp/edit_lpt.cfm, 200, javascript:;
admin/lp/edit_lpt_process.cfm, 179, https://teams.microsoft.com/l/entity/#emailPortalData.portal_manifest_app_id#/com.etraininglibrary.m365
admin/lp/edit_lpt_process.cfm, 181, https://teams.microsoft.com/l/entity/#emailPortalData.portal_manifest_app_id#/com.cliptraining.o365
admin/lp/edit_lpt_process.cfm, 186, #emailPortalData.sso_url#
admin/lp/edit_lpt_process.cfm, 190, #theSiteProtocol##thePortalName##theSiteDomain#
admin/lp/edit_lpt_process.cfm, 272, https://teams.microsoft.com/l/entity/#emailPortalData.portal_manifest_app_id#/com.etraininglibrary.m365
admin/lp/edit_lpt_process.cfm, 274, https://teams.microsoft.com/l/entity/#emailPortalData.portal_manifest_app_id#/com.cliptraining.o365
admin/lp/edit_lpt_process.cfm, 279, #emailPortalData.sso_url#
admin/lp/edit_lp_process.cfm, 369, https://teams.microsoft.com/l/entity/#emailPortalData.portal_manifest_app_id#/com.etraininglibrary.m365
admin/lp/edit_lp_process.cfm, 371, https://teams.microsoft.com/l/entity/#emailPortalData.portal_manifest_app_id#/com.cliptraining.o365
admin/lp/edit_lp_process.cfm, 376, #emailPortalData.sso_url#
admin/lp/edit_lp_process.cfm, 380, #emailPortalData.sso_url#
admin/lp/edit_lp_process.cfm, 500, https://teams.microsoft.com/l/entity/#emailPortalData.portal_manifest_app_id#/com.etraininglibrary.m365
admin/lp/edit_lp_process.cfm, 502, https://teams.microsoft.com/l/entity/#emailPortalData.portal_manifest_app_id#/com.cliptraining.o365
admin/lp/edit_lp_process.cfm, 507, #emailPortalData.sso_url#
admin/lp/edit_lp_process.cfm, 511, #theSiteProtocol##thePortalName##theSiteDomain#
admin/lp/email_lp_process.cfm, 76, https://teams.microsoft.com/l/entity/#emailPortalData.portal_manifest_app_id#/com.etraininglibrary.m365
admin/lp/email_lp_process.cfm, 78, https://teams.microsoft.com/l/entity/#emailPortalData.portal_manifest_app_id#/com.cliptraining.o365
admin/lp/email_lp_process.cfm, 83, #emailPortalData.sso_url#
admin/lp/lp.cfm, 272, add_lp1.cfm?<cfoutput><cfif url.partner_id IS NOT 
admin/lp/lp.cfm, 336, lp.cfm?sort=assignment_name&dir=DESC&<cfoutput><cfif url.partner_id IS NOT 
admin/lp/lp.cfm, 338, lp.cfm?sort=assignment_name&dir=ASC&<cfoutput><cfif url.partner_id IS NOT 
admin/lp/lp.cfm, 341, lp.cfm?sort=assignment_name&dir=ASC&<cfoutput><cfif url.partner_id IS NOT 
admin/lp/lp.cfm, 347, lp.cfm?sort=assignment_created&dir=DESC&<cfoutput><cfif url.partner_id IS NOT 
admin/lp/lp.cfm, 349, lp.cfm?sort=assignment_created&dir=ASC&<cfoutput><cfif url.partner_id IS NOT 
admin/lp/lp.cfm, 352, lp.cfm?sort=assignment_created&dir=ASC&<cfoutput><cfif url.partner_id IS NOT 
admin/lp/lp.cfm, 358, lp.cfm?sort=assignment_span&dir=DESC&<cfoutput><cfif url.partner_id IS NOT 
admin/lp/lp.cfm, 360, lp.cfm?sort=assignment_span&dir=ASC&<cfoutput><cfif url.partner_id IS NOT 
admin/lp/lp.cfm, 363, lp.cfm?sort=assignment_span&dir=ASC&<cfoutput><cfif url.partner_id IS NOT 
admin/lp/lp.cfm, 369, lp.cfm?sort=assignment_due&dir=DESC&<cfoutput><cfif url.partner_id IS NOT 
admin/lp/lp.cfm, 371, lp.cfm?sort=assignment_due&dir=ASC&<cfoutput><cfif url.partner_id IS NOT 
admin/lp/lp.cfm, 374, lp.cfm?sort=assignment_due&dir=ASC&<cfoutput><cfif url.partner_id IS NOT 
admin/lp/lp.cfm, 580, edit_lp1.cfm?<cfoutput><cfif url.partner_id IS NOT 
admin/lp/lp.cfm, 586, lp_overall.cfm?<cfoutput><cfif url.partner_id IS NOT 
admin/lp/lp.cfm, 587, lp_history.cfm?a=#assignmentData.assignment_id#
admin/lp/lp.cfm, 622, #reminderDel
admin/lp/lp.cfm, 644, #reminderCon
admin/lp/lpt.cfm, 225, lp.cfm
admin/lp/lpt.cfm, 233, add_lpt.cfm?<cfoutput>sort=#url.sort#&dir=#url.dir#<cfif url.partner_id IS NOT 
admin/lp/lpt.cfm, 318, edit_lpt.cfm?<cfoutput>a=#algData.alg_id#&sort=#url.sort#&dir=#url.dir#<cfif url.partner_id IS NOT 
admin/lp/lpt.cfm, 319, lpt_sort.cfm?alg_id=#algData.alg_id#&dir=1
admin/lp/lpt.cfm, 320, lpt_sort.cfm?alg_id=#algData.alg_id#&dir=2
admin/lp/lpt.cfm, 332, #reminderCon
admin/lp/lpt.cfm, 349, #reminderDel
admin/lp/lp_overall.cfm, 326, lp.cfm
admin/lp/lp_overall.cfm, 335, lp_overall_recalc.cfm?a=#assignedData.assignment_id#
admin/lp/lp_overall.cfm, 435, email_lp.cfm?a=#URL.a#&u=1
admin/lp/lp_overall.cfm, 436, email_lp.cfm?a=#URL.a#&u=0
admin/lp/lp_overall.cfm, 454, lp_user_details.cfm?u=#assignedData.user_id#&a=#assignmentData.assignment_id#
admin/lp/lp_overall.cfm, 726, lp_user_details.cfm?u=#USERassignedData.user_id#&a=#url.a#
admin/lp/lp_user_details.cfm, 59, lp.cfm
admin/lp/lp_user_details.cfm, 60, lp_overall.cfm?a=#assignedData.assignment_id#
admin/lp/lp_user_details.cfm, 69, lp_user_recalc.cfm?a=#assignedData.assignment_id#&u=#assignedData.user_id#
admin/lp/report_lp_sou.cfm, 727, ?a=#url.a#&s=#url.s#&t=yes
admin/onboarding/cb_1.cfm, 30, ../portal_settings.cfm?ot=3
admin/onboarding/cb_1.cfm, 33, /documents/cliptraining/Communication_Email_Examples.docx
admin/onboarding/cb_11.cfm, 24, https://share.hsforms.com/171RkDoGJREqu6zRXrwvixgqwu0n
admin/onboarding/cb_11.cfm, 28, https://player.vimeo.com/video/951636861?h=72ba750a84
admin/onboarding/cb_12.cfm, 26, ../lp.cfm
admin/onboarding/cb_12.cfm, 28, /help_lesson.cfm?c=844&l=11655
admin/onboarding/cb_13.cfm, 22, /admin/drip/campaigns.cfm
admin/onboarding/cb_13.cfm, 24, /help_lesson.cfm?c=844&l=15735
admin/onboarding/cb_14.cfm, 29, /admin/library.cfm
admin/onboarding/cb_14.cfm, 31, /help_lesson.cfm?c=845
admin/onboarding/cb_14.cfm, 33, mailto:partners@cliptraining.com
admin/onboarding/cb_14.cfm, 37, /documents/onboarding/Using_the_Content_Creation_Feature.pdf
admin/onboarding/cb_14.cfm, 39, /documents/onboarding/Content_Creation_Step-By-Step_Creating_Your_First_Course.pdf
admin/onboarding/cb_14.cfm, 41, /documents/whitelabel/Private_Channels_Solution_Datasheet.pptx
admin/onboarding/cb_15.cfm, 24, /admin/policy_manager/pm.cfm
admin/onboarding/cb_15.cfm, 26, https://vimeo.com/819253850/167dfc7d55
admin/onboarding/cb_15.cfm, 28, /help_lesson.cfm?c=2915
admin/onboarding/cb_15.cfm, 32, /documents/onboarding/Compliance_Policy_Management.pptx
admin/onboarding/cb_16.cfm, 25, https://vimeo.com/909268563/dda93e4c40
admin/onboarding/cb_16.cfm, 29, /admin/reports/scheduled.cfm
admin/onboarding/cb_17.cfm, 22, mailto:support@cliptraining.com
admin/onboarding/cb_17.cfm, 23, https://www.cliptraining.com/itprotraining/
admin/onboarding/cb_18.cfm, 26, https://vimeo.com/996877241/4a42ca6036
admin/onboarding/cb_18.cfm, 28, mailto:support@cliptraining.com
admin/onboarding/cb_18.cfm, 51, /documents/onboarding/Phishing_Testing_Training_Partner_Set_Up.pdf
admin/onboarding/cb_18.cfm, 53, /documents/cliptraining/Solution_Datasheet_Phishing_Testing_(Partner_Editable).pptx
admin/onboarding/cb_18.cfm, 55, /documents/cliptraining/Customer_Solution_Datasheet_Phishing_Testing_(Partner_Editable).pptx
admin/onboarding/cb_18.cfm, 57, /documents/onboarding/Phishing_in_Organizations_Study.pdf
admin/onboarding/cb_18.cfm, 60, /documents/onboarding/Phishing_Testing_Training_Partner_Set_Up.pdf
admin/onboarding/cb_2.cfm, 26, ../portal_settings.cfm?ot=4
admin/onboarding/cb_2.cfm, 34, /documents/onboarding/<cfif NOT session.Whitelabel>cliptraining/</cfif>Enable_Single-Sign-On_with_M365_Credentials.pdf
admin/onboarding/cb_3.cfm, 29, /documents/onboarding/<cfif NOT session.Whitelabel>cliptraining/</cfif>Portal_Launch_Announcement.docx
admin/onboarding/cb_4.cfm, 28, /documents/onboarding/Teams_App_Setup_Guide.pdf
admin/onboarding/cb_5.cfm, 35, ../portal_settings.cfm?ot=8
admin/onboarding/cb_5.cfm, 38, /documents/onboarding/M365_User_Sync_Single_Group.pdf
admin/onboarding/cb_5.cfm, 41, /documents/onboarding/M365_Full_Tenant_Sync.pdf
admin/onboarding/cb_6.cfm, 32, ../lp.cfm
admin/onboarding/cb_6.cfm, 36, ../drip/campaigns.cfm
admin/onboarding/check_list.cfm, 382, #help_lesson4
admin/onboarding/check_list.cfm, 384, #help_lesson5
admin/onboarding/check_list.cfm, 400, #help_lesson5
admin/onboarding/check_list.cfm, 452, ob_1.cfm
admin/onboarding/check_list.cfm, 459, ob_1.cfm
admin/onboarding/check_list.cfm, 468, ob_2.cfm
admin/onboarding/check_list.cfm, 475, ob_2.cfm
admin/onboarding/check_list.cfm, 484, ob_3.cfm
admin/onboarding/check_list.cfm, 491, ob_3.cfm
admin/onboarding/check_list.cfm, 500, ob_4.cfm
admin/onboarding/check_list.cfm, 507, ob_4.cfm
admin/onboarding/check_list.cfm, 516, ob_5.cfm
admin/onboarding/check_list.cfm, 523, ob_5.cfm
admin/onboarding/check_list.cfm, 532, ob_6.cfm
admin/onboarding/check_list.cfm, 539, ob_6.cfm
admin/onboarding/check_list.cfm, 548, ob_7.cfm
admin/onboarding/check_list.cfm, 555, ob_7.cfm
admin/onboarding/check_list.cfm, 565, ob_8.cfm
admin/onboarding/check_list.cfm, 572, ob_8.cfm
admin/onboarding/check_list.cfm, 581, ob_9.cfm
admin/onboarding/check_list.cfm, 588, ob_9.cfm
admin/onboarding/check_list.cfm, 597, ob_10.cfm
admin/onboarding/check_list.cfm, 604, ob_10.cfm
admin/onboarding/check_list.cfm, 640, ob_11.cfm
admin/onboarding/check_list.cfm, 647, ob_11.cfm
admin/onboarding/check_list.cfm, 658, ob_12.cfm
admin/onboarding/check_list.cfm, 665, ob_12.cfm
admin/onboarding/check_list.cfm, 676, ob_13.cfm
admin/onboarding/check_list.cfm, 683, ob_13.cfm
admin/onboarding/check_list.cfm, 694, ob_14.cfm
admin/onboarding/check_list.cfm, 701, ob_14.cfm
admin/onboarding/check_list.cfm, 715, ob_15.cfm
admin/onboarding/check_list.cfm, 722, ob_15.cfm
admin/onboarding/check_list.cfm, 734, ob_16.cfm
admin/onboarding/check_list.cfm, 741, ob_16.cfm
admin/onboarding/check_list.cfm, 754, ob_17.cfm
admin/onboarding/check_list.cfm, 761, ob_17.cfm
admin/onboarding/check_list.cfm, 772, ob_18.cfm
admin/onboarding/check_list.cfm, 779, ob_18.cfm
admin/onboarding/check_list.cfm, 809, cb_1.cfm?p=#url.p#
admin/onboarding/check_list.cfm, 816, cb_1.cfm?p=#url.p#
admin/onboarding/check_list.cfm, 826, cb_2.cfm?p=#url.p#
admin/onboarding/check_list.cfm, 833, cb_2.cfm?p=#url.p#
admin/onboarding/check_list.cfm, 842, cb_3.cfm?p=#url.p#
admin/onboarding/check_list.cfm, 849, cb_3.cfm?p=#url.p#
admin/onboarding/check_list.cfm, 858, cb_4.cfm?p=#url.p#
admin/onboarding/check_list.cfm, 865, cb_4.cfm?p=#url.p#
admin/onboarding/check_list.cfm, 874, cb_5.cfm?p=#url.p#
admin/onboarding/check_list.cfm, 881, cb_5.cfm?p=#url.p#
admin/onboarding/check_list.cfm, 890, cb_6.cfm?p=#url.p#
admin/onboarding/check_list.cfm, 897, cb_6.cfm?p=#url.p#
admin/onboarding/obo_1.cfm, 36, ../portal_settings.cfm?ot=1
admin/onboarding/obo_1.cfm, 40, mailto:support@cliptraining.com
admin/onboarding/obo_1.cfm, 44, ../../documents/cliptraining/Logo_Icon_Instructions_for_Portal_Branding.pdf
admin/onboarding/obo_1.cfm, 47, ../../documents/cliptraining/Logo_Instructions_for_Teams_App_Manifest.pdf
admin/onboarding/ob_1.cfm, 33, ../portal_settings.cfm?ot=1
admin/onboarding/ob_1.cfm, 37, mailto:support@cliptraining.com
admin/onboarding/ob_1.cfm, 41, ../../documents/cliptraining/Logo_Icon_Instructions_for_Portal_Branding.pdf
admin/onboarding/ob_1.cfm, 44, ../../documents/cliptraining/Logo_Instructions_for_Teams_App_Manifest.pdf
admin/onboarding/ob_10.cfm, 29, /documents/<cfif NOT session.Whitelabel>cliptraining/</cfif>Deployment_Guide.pdf
admin/onboarding/ob_11.cfm, 26, https://share.hsforms.com/171RkDoGJREqu6zRXrwvixgqwu0n
admin/onboarding/ob_11.cfm, 30, https://player.vimeo.com/video/951636861?h=72ba750a84
admin/onboarding/ob_11.cfm, 33, https://vimeo.com/1030089827/a316dbaf5e?share=copy
admin/onboarding/ob_11.cfm, 35, /documents/onboarding/Custom_MSP_Welcome_Video_Directions.pdf
admin/onboarding/ob_12.cfm, 26, ../lp.cfm
admin/onboarding/ob_12.cfm, 28, /help_lesson.cfm?c=844&l=11655
admin/onboarding/ob_13.cfm, 22, /admin/drip/campaigns.cfm
admin/onboarding/ob_13.cfm, 24, /help_lesson.cfm?c=844&l=15735
admin/onboarding/ob_14.cfm, 29, /admin/library.cfm
admin/onboarding/ob_14.cfm, 31, /help_lesson.cfm?c=845
admin/onboarding/ob_14.cfm, 33, mailto:partners@cliptraining.com
admin/onboarding/ob_14.cfm, 37, /documents/onboarding/Using_the_Content_Creation_Feature.pdf
admin/onboarding/ob_14.cfm, 39, /documents/onboarding/Content_Creation_Step-By-Step_Creating_Your_First_Course.pdf
admin/onboarding/ob_14.cfm, 41, /documents/cliptraining/Customer_Facing_Datasheet_Custom_Content.pptx
admin/onboarding/ob_14.cfm, 44, /documents/cliptraining/Employee_Onboarding_Channel_(SOW_Sample_Template).docx
admin/onboarding/ob_15.cfm, 24, /admin/policy_manager/pm.cfm
admin/onboarding/ob_15.cfm, 26, https://vimeo.com/819253850/167dfc7d55
admin/onboarding/ob_15.cfm, 28, /help_lesson.cfm?c=2915
admin/onboarding/ob_15.cfm, 32, /documents/cliptraining/Customer_Facing_Datasheet_Policy_Manager.pptx
admin/onboarding/ob_15.cfm, 33, /documents/cliptraining/Delivering_Workplace_Policies_(SOW_Sample_Template).docx
admin/onboarding/ob_16.cfm, 25, https://vimeo.com/909268563/dda93e4c40
admin/onboarding/ob_16.cfm, 29, /admin/reports/scheduled.cfm
admin/onboarding/ob_17.cfm, 22, mailto:support@cliptraining.com
admin/onboarding/ob_17.cfm, 23, https://www.cliptraining.com/itprotraining/
admin/onboarding/ob_18.cfm, 26, https://vimeo.com/996877241/4a42ca6036
admin/onboarding/ob_18.cfm, 28, mailto:support@cliptraining.com
admin/onboarding/ob_18.cfm, 51, /documents/whitelabel/Phishing_Testing_Training_Partner_Set_Up.pdf
admin/onboarding/ob_18.cfm, 54, /documents/cliptraining/Customer_Facing_Datasheet_Security_Awareness_Phishing_Testing.pptx
admin/onboarding/ob_18.cfm, 57, /documents/onboarding/Phishing_in_Organizations_Study.pdf
admin/onboarding/ob_18.cfm, 59, mailto:partners@cliptraining.com
admin/onboarding/ob_2.cfm, 26, ../portal_settings.cfm?ot=2
admin/onboarding/ob_3.cfm, 32, ../portal_settings.cfm?ot=3
admin/onboarding/ob_3.cfm, 35, /documents/cliptraining/Communication_Email_Examples_for MSPs.docx
admin/onboarding/ob_4.cfm, 26, ../portal_settings.cfm?ot=4
admin/onboarding/ob_4.cfm, 34, /documents/onboarding/<cfif NOT session.Whitelabel>cliptraining/</cfif>Enable_Single-Sign-On_with_M365_Credentials.pdf
admin/onboarding/ob_5.cfm, 26, mailto:support@cliptraining.com
admin/onboarding/ob_5.cfm, 31, ../portal_settings.cfm?ot=5
admin/onboarding/ob_5.cfm, 34, /documents/cliptraining/SPF_and_DKIM_Configuration_for_ClipTraining.pdf
admin/onboarding/ob_6.cfm, 25, ../../documents/cliptraining/ClipTraining_Portal_Launch_Announcement.docx
admin/onboarding/ob_7.cfm, 27, /documents/onboarding/<cfif NOT session.Whitelabel>cliptraining/</cfif>Teams_App_Setup_Guide.pdf
admin/onboarding/ob_8.cfm, 32, ../portal_settings.cfm?ot=8
admin/onboarding/ob_8.cfm, 35, /documents/onboarding/<cfif NOT session.Whitelabel>cliptraining/</cfif>M365_User_Sync_Single_Group.pdf
admin/onboarding/ob_8.cfm, 38, /documents/onboarding/<cfif NOT session.Whitelabel>cliptraining/</cfif>M365_Full_Tenant_Sync.pdf
admin/onboarding/ob_9.cfm, 32, ../lp.cfm
admin/onboarding/ob_9.cfm, 36, ../drip/campaigns.cfm
admin/policy_manager/add_policy.cfm, 104, pm.cfm?<cfoutput><cfif url.r IS NOT 
admin/policy_manager/add_policy_form.cfm, 246, pm.cfm?<cfoutput><cfif url.r IS NOT 
admin/policy_manager/add_policy_form.cfm, 276, #tab_1
admin/policy_manager/add_policy_form.cfm, 277, #tab_2
admin/policy_manager/add_policy_form.cfm, 278, #tab_3
admin/policy_manager/add_policy_form.cfm, 279, #tab_4
admin/policy_manager/add_policy_form.cfm, 280, #tab_5
admin/policy_manager/add_policy_form.cfm, 281, #tab_6
admin/policy_manager/add_policy_form.cfm, 347, javascript:;
admin/policy_manager/add_policy_form.cfm, 373, #help_policy_content
admin/policy_manager/add_policy_form.cfm, 377, #help_pv_clip_use
admin/policy_manager/add_policy_form.cfm, 385, #vid_preview
admin/policy_manager/add_policy_form.cfm, 391, #help_pv_iframe_use
admin/policy_manager/add_policy_form.cfm, 407, #help_pv_text_use
admin/policy_manager/add_policy_form.cfm, 421, #help_pv_pdf_use
admin/policy_manager/add_policy_form.cfm, 442, javascript:;
admin/policy_manager/add_policy_form.cfm, 460, #help_questions
admin/policy_manager/add_policy_form.cfm, 500, None
admin/policy_manager/add_policy_form.cfm, 516, #help_pv_signature_type
admin/policy_manager/add_policy_form.cfm, 555, ""javascript:showHide(dataOU#ouData.ou_id#,ou#ouData.ou_id#)""
admin/policy_manager/add_policy_form.cfm, 572, ""javascript:showHide(dataSOU#souData.sou_id#,sou#souData.sou_id#)""
admin/policy_manager/add_policy_form.cfm, 662, ""javascript:showHide(dataSOU#souData.sou_id#,sou#souData.sou_id#)""
admin/policy_manager/add_policy_form.cfm, 871, #help_resign_number
admin/policy_manager/add_policy_form.cfm, 881, #help_resign_number2
admin/policy_manager/add_policy_form.cfm, 901, #help_pv_end_date
admin/policy_manager/add_policy_form.cfm, 930, #help_pv_start_date
admin/policy_manager/add_policy_form.cfm, 1635, None
admin/policy_manager/add_policy_template.cfm, 144, templates.cfm?<cfoutput><cfif url.r IS NOT 
admin/policy_manager/add_policy_template.cfm, 163, #tab_1
admin/policy_manager/add_policy_template.cfm, 164, #tab_2
admin/policy_manager/add_policy_template.cfm, 165, #tab_3
admin/policy_manager/add_policy_template.cfm, 214, javascript:;
admin/policy_manager/add_policy_template.cfm, 238, #help_policy_content
admin/policy_manager/add_policy_template.cfm, 242, #help_pt_clip_use
admin/policy_manager/add_policy_template.cfm, 258, #help_pt_clip_alt_source
admin/policy_manager/add_policy_template.cfm, 271, #help_pt_iframe_use
admin/policy_manager/add_policy_template.cfm, 287, #help_pt_text_use
admin/policy_manager/add_policy_template.cfm, 299, #help_pt_pdf_use
admin/policy_manager/add_policy_template.cfm, 316, javascript:;
admin/policy_manager/add_policy_template.cfm, 328, #help_questions
admin/policy_manager/add_policy_template.cfm, 344, #help_pt_signature_type
admin/policy_manager/add_policy_template.cfm, 706, None
admin/policy_manager/copy_policy.cfm, 219, policy_details.cfm?<cfoutput>pc=#policyData.policy_id#&<cfif url.r IS NOT 
admin/policy_manager/copy_policy.cfm, 242, #tab_1
admin/policy_manager/copy_policy.cfm, 243, #tab_2
admin/policy_manager/copy_policy.cfm, 244, #tab_3
admin/policy_manager/copy_policy.cfm, 245, #tab_4
admin/policy_manager/copy_policy.cfm, 246, #tab_5
admin/policy_manager/copy_policy.cfm, 247, #tab_6
admin/policy_manager/copy_policy.cfm, 302, javascript:;
admin/policy_manager/copy_policy.cfm, 328, #help_policy_content
admin/policy_manager/copy_policy.cfm, 332, #help_pv_clip_use
admin/policy_manager/copy_policy.cfm, 340, #vid_preview
admin/policy_manager/copy_policy.cfm, 346, #help_pv_iframe_use
admin/policy_manager/copy_policy.cfm, 362, #help_pv_text_use
admin/policy_manager/copy_policy.cfm, 376, #help_pv_pdf_use
admin/policy_manager/copy_policy.cfm, 397, javascript:;
admin/policy_manager/copy_policy.cfm, 413, #help_questions
admin/policy_manager/copy_policy.cfm, 452, None
admin/policy_manager/copy_policy.cfm, 468, #help_pv_signature_type
admin/policy_manager/copy_policy.cfm, 532, ""javascript:showHide(dataOU#ouData.ou_id#,ou#ouData.ou_id#)""
admin/policy_manager/copy_policy.cfm, 563, ""javascript:showHide(dataSOU#souData.sou_id#,sou#souData.sou_id#)""
